1.5081	-17	-12	247
1.5114	-17	-13	254
1.5147	-18	-7	260
1.518	-16	1	257
1.5213	-3	7	262
1.5246	-5	8	272
1.5279	-16	12	276
1.5312	-8	8	273
1.5345	-11	1	281
1.5378	-13	-3	280
1.5411	-26	0	263
1.5444	-21	-1	248
1.5477	-11	-10	248
1.551	-22	-7	256
1.5543	-14	-1	253
1.5576	-9	3	258
1.5609	-6	6	271
1.5642	-17	13	284
1.5675	-7	12	273
1.5708	-8	1	281
1.5741	-17	-5	283
1.5774	-24	-4	265
1.5807	-25	0	254
1.584	-14	-15	254
1.5873	-20	-10	256
1.5906	-13	0	258
1.5939	-9	10	258
1.5972	-7	6	272
1.6005	-13	13	278
1.6038	-12	17	274
1.6071	-4	6	275
1.6104	-16	-2	281
1.6137	-26	-1	265
1.617	-19	-3	252
1.6203	-12	-8	253
1.6236	-16	-14	255
1.6269	-16	-2	254
1.6302	-6	0	255
1.6335	-4	6	267
1.6368	-14	13	296
1.6401	-14	13	283
1.6434	-4	6	280
1.6467	-13	2	286
1.65	-22	-1	270
1.6533	-22	0	254
1.6566	-14	-8	257
1.6599	-14	-11	254
1.6632	-17	-2	262
1.6665	-10	8	256
1.6698	-8	9	263
1.6731	-10	9	280
1.6764	-16	13	276
1.6797	-3	8	264
1.683	-7	-1	281
1.6863	-25	-4	272
1.6896	-23	0	258
1.6929	-12	-9	247
1.6962	-12	-12	255
1.6995	-17	-5	260
1.7028	-12	4	257
1.7061	-1	10	260
1.7094	-5	3	277
1.7127	-18	9	285
1.716	-3	5	278
1.7193	-7	1	284
1.7226	-21	-4	276
1.7259	-23	-4	259
1.7292	-15	-3	244
1.7325	-12	-7	251
1.7358	-13	-5	257
1.7391	-13	3	260
1.7424	-3	3	265
1.7457	-14	5	281
1.749	-17	14	281
1.7523	-7	7	279
1.7556	-11	2	279
1.7589	-20	-5	276
1.7622	-23	1	258
1.7655	-13	-2	249
1.7688	-12	-15	252
1.7721	-17	-12	260
1.7754	-12	-6	256
1.7787	0	4	258
1.782	-2	4	274
1.7853	-16	10	282
1.7886	-10	8	279
1.7919	-6	5	282
1.7952	-17	-3	283
1.7985	-16	-1	256
1.8018	-16	-5	245
1.8051	-15	-12	260
1.8084	-18	-4	258
1.8117	-8	0	258
1.815	0	5	265
1.8183	-11	14	281
1.8216	-15	15	280
1.8249	-4	10	273
1.8282	-11	-5	283
1.8315	-25	-7	274
1.8348	-22	-3	252
1.8381	-8	-15	244
1.8414	-18	-10	254
1.8447	-15	-1	255
1.848	-4	7	256
1.8513	-3	8	269
1.8546	-14	8	289
1.8579	-11	9	280
1.8612	-10	4	281
1.8645	-16	-6	281
1.8678	-26	-3	269
1.8711	-17	0	246
1.8744	-11	-7	238
1.8777	-16	-10	256
1.881	-16	0	256
1.8843	-10	6	261
1.8876	-2	2	278
1.8909	-14	13	282
1.8942	-7	18	271
1.8975	-1	4	277
1.9008	-26	0	276
1.9041	-23	-3	252
1.9074	-15	-7	244
1.9107	-19	-12	256
1.914	-20	-6	256
1.9173	-9	-3	252
1.9206	-6	5	257
1.9239	-12	9	284
1.9272	-13	16	281
1.9305	-10	9	279
1.9338	-12	0	285
1.9371	-27	-3	272
1.9404	-21	-4	258
1.9437	-15	-13	240
1.947	-16	-11	255
1.9503	-18	-5	255
1.9536	-9	9	254
1.9569	-6	8	275
1.9602	-13	15	281
1.9635	-12	16	280
1.9668	-6	6	282
1.9701	-13	-4	286
1.9734	-27	-7	267
1.9767	-18	-8	249
1.98	-18	-14	251
1.9833	-18	-7	253
1.9866	-13	1	254
1.9899	0	6	261
1.9932	-5	4	278
1.9965	-13	8	284
1.9998	-7	6	277
2.0031	-9	0	282
2.0064	-18	-9	282
2.0097	-27	-3	258
2.013	-19	0	250
2.0163	-8	-12	250
2.0196	-16	-9	258
2.0229	-18	0	258
2.0262	-8	7	259
2.0295	0	7	269
2.0328	-11	7	284
2.0361	-11	12	272
2.0394	-3	8	276
2.0427	-13	1	278
2.046	-26	0	267
2.0493	-16	-9	246
2.0526	-12	-13	247
2.0559	-18	-14	253
2.0592	-3	0	255
2.0625	-2	3	267
2.0658	-8	9	281
2.0691	-10	13	279
2.0724	-3	8	283
2.0757	-22	0	258
2.079	-12	-13	245
2.0823	-18	-13	253
2.0856	-19	-4	254
2.0889	-9	4	256
2.0922	-5	10	262
2.0955	-11	7	278
2.0988	-13	13	278
2.1021	-6	9	276
2.1054	-16	-5	282
2.1087	-24	-5	276
2.112	-24	3	249
2.1153	-13	-7	241
2.1186	-15	-13	254
2.1219	-19	-11	258
2.1252	-14	6	264
2.1285	-2	6	258
2.1318	-10	3	278
2.1351	-15	10	279
2.1384	-7	9	275
2.1417	-11	1	282
2.145	-22	-6	264
2.1483	-20	-2	256
2.1516	-12	-2	247
2.1549	-14	-12	254
2.1582	-17	-10	260
2.1615	-11	3	261
2.1648	-3	7	273
2.1681	-8	5	283
2.1714	-15	14	277
2.1747	-5	8	278
2.178	-9	-2	286
2.1813	-20	-3	267
2.1846	-22	0	250
2.1879	-13	-8	244
2.1912	-15	-13	255
2.1945	-16	-2	257
2.1978	-7	1	256
2.2011	-8	5	268
2.2044	-14	10	284
2.2077	-16	14	277
2.211	-7	5	284
2.2143	-14	0	287
2.2176	-23	-3	270
2.2209	-24	1	251
2.2242	-11	-13	244
2.2275	-17	-12	254
2.2308	-17	-2	257
2.2341	-10	5	257
2.2374	-2	6	266
2.2407	-10	8	281
2.244	-12	16	273
2.2473	-8	10	272
2.2506	-12	-3	282
2.2539	-24	-5	282
2.2572	-22	0	254
2.2605	-13	-13	246
2.2638	-15	-14	251
2.2671	-16	-3	255
2.2704	-10	7	251
2.2737	-1	7	268
2.277	-17	13	285
2.2803	-13	12	280
2.2836	-7	3	281
2.2869	-17	-5	282
2.2902	-26	-8	265
2.2935	-21	-1	251
2.2968	-14	-8	246
2.3001	-21	-1	256
2.3034	-14	-2	255
2.3067	-6	8	260
2.31	-6	5	272
2.3133	-15	6	289
2.3166	-11	10	282
2.3199	-8	7	277
2.3232	-12	-1	279
2.3265	-24	-1	276
2.3298	-24	3	254
2.3331	-12	-2	244
2.3364	-13	-13	252
2.3397	-20	-11	260
2.343	-17	-2	256
2.3463	0	3	258
2.3496	-4	0	269
2.3529	-16	12	281
2.3562	-14	17	278
2.3595	-4	7	284
2.3628	-15	2	288
2.3661	-31	1	271
2.3694	-17	-4	251
2.3727	-11	-16	249
2.376	-17	-13	255
2.3793	-18	-5	253
2.3826	-8	2	256
2.3859	-2	7	269
2.3892	-9	16	283
2.3925	-10	13	281
2.3958	-6	6	284
2.3991	-21	-8	284
2.4024	-29	-1	269
2.4057	-10	-10	243
2.409	-13	-15	242
2.4123	-17	-12	253
2.4156	-16	-2	255
2.4189	-4	7	257
2.4222	0	7	267
2.4255	-13	10	283
2.4288	-14	13	279
2.4321	-2	1	281
2.4354	-13	-2	284
2.4387	-25	-6	272
2.442	-22	0	257
2.4453	-13	-11	247
2.4486	-15	-12	256
2.4519	-19	-2	254
2.4552	-5	10	254
2.4585	-2	7	263
2.4618	-11	7	278
2.4651	-13	12	281
2.4684	-3	8	276
2.4717	-12	0	281
2.475	-25	-6	276
2.4783	-23	1	258
2.4816	-13	-5	242
2.4849	-10	-12	251
2.4882	-20	-8	258
2.4915	-15	1	253
2.4948	-2	7	258
2.4981	-7	3	277
2.5014	-17	11	280
2.5047	-7	6	276
2.508	-2	4	281
2.5113	-26	-5	285
2.5146	-26	-1	264
2.5179	-17	-1	250
2.5212	-12	-13	257
2.5245	-18	-8	262
2.5278	-16	4	259
2.5311	0	6	258
2.5344	-2	6	277
2.5377	-14	15	277
2.541	-4	10	276
2.5443	-8	3	280
2.5476	-22	-4	276
2.5509	-22	-2	252
2.5542	-14	-7	244
2.5575	-18	-12	253
2.5608	-17	-3	256
2.5641	-9	5	256
2.5674	1	7	266
2.5707	-15	15	279
2.574	-6	10	279
2.5773	-5	3	276
2.5806	-23	-6	285
2.5839	-27	-8	271
2.5872	-15	-5	250
2.5905	-15	-5	254
2.5938	-18	-5	259
2.5971	-13	-3	257
2.6004	-4	7	261
2.6037	-5	5	275
2.607	-14	13	282
2.6103	-7	9	272
2.6136	-9	1	278
2.6169	-16	-8	280
2.6202	-25	1	256
2.6235	-16	0	246
2.6268	-16	-12	249
2.6301	-20	-5	256
2.6334	-12	1	255
2.6367	-2	5	259
2.64	-7	3	277
2.6433	-15	6	286
2.6466	-8	15	279
2.6499	-5	7	279
2.6532	-16	-4	285
2.6565	-22	-6	275
2.6598	-20	2	250
2.6631	-12	-6	243
2.6664	-15	-14	259
2.6697	-21	-11	265
2.673	-15	2	264
2.6763	-2	7	262
2.6796	-9	8	283
2.6829	-13	14	277
2.6862	-8	15	270
2.6895	-9	0	276
2.6928	-22	-7	281
2.6961	-25	-1	259
2.6994	-17	-11	243
2.7027	-14	-11	246
2.706	-18	-6	255
2.7093	-11	1	257
2.7126	-1	7	262
2.7159	-11	11	282
2.7192	-5	1	286
2.7225	-15	-6	286
2.7258	-26	-8	266
2.7291	-20	-2	251
2.7324	-13	-7	240
2.7357	-17	-7	250
2.739	-17	-2	257
2.7423	-8	4	256
2.7456	-3	7	272
2.7489	-10	4	283
2.7522	-13	12	281
2.7555	-9	9	274
2.7588	-10	1	277
2.7621	-17	-7	278
2.7654	-25	0	259
2.7687	-19	-2	247
2.772	-13	-9	251
2.7753	-17	-11	261
2.7786	-16	-1	256
2.7819	-5	6	263
2.7852	-3	1	272
2.7885	-13	10	283
2.7918	-13	12	277
2.7951	-4	3	281
2.7984	-14	-2	283
2.8017	-28	0	271
2.805	-22	-1	251
2.8083	-9	-10	243
2.8116	-16	-11	253
2.8149	-20	-3	256
2.8182	-11	4	256
2.8215	-2	8	265
2.8248	-12	8	282
2.8281	-15	16	283
2.8314	-7	14	278
2.8347	-6	1	279
2.838	-19	-4	283
2.8413	-24	0	260
2.8446	-14	-12	246
2.8479	-11	-10	251
2.8512	-23	-5	258
2.8545	-11	3	256
2.8578	-5	7	259
2.8611	-5	5	272
2.8644	-17	13	285
2.8677	-13	13	276
2.871	-8	5	283
2.8743	-21	-9	280
2.8776	-28	-4	262
2.8809	-19	0	252
2.8842	-9	-8	246
2.8875	-18	-6	257
2.8908	-16	0	258
2.8941	-5	13	259
2.8974	-2	9	269
2.9007	-14	10	288
2.904	-13	15	278
2.9073	-4	7	276
2.9106	-11	0	279
2.9139	-25	-4	272
2.9172	-21	0	250
2.9205	-15	-11	243
2.9238	-15	-13	258
2.9271	-20	-2	259
2.9304	-9	6	255
2.9337	2	4	264
2.937	-17	14	283
2.9403	-14	13	288
2.9436	-6	10	278
2.9469	-6	3	282
2.9502	-20	-9	279
2.9535	-23	-4	262
2.9568	-15	-7	244
2.9601	-17	-7	257
2.9634	-16	-9	257
2.9667	-13	4	257
2.97	-3	9	259
2.9733	-8	6	281
2.9766	-14	14	287
2.9799	-11	14	277
2.9832	-4	6	279
2.9865	-17	-8	282
2.9898	-26	-1	257
2.9931	-20	-1	247
2.9964	-8	-14	250
2.9997	-19	-4	260
3.003	-17	0	260
3.0063	0	5	257
3.0096	0	5	267
3.0129	-13	12	283
3.0162	-13	12	279
3.0195	0	7	281
3.0228	-10	-3	285
3.0261	-26	-5	270
3.0294	-23	-3	250
3.0327	-13	-11	246
3.036	-15	-9	250
3.0393	-17	-3	258
3.0426	0	4	258
3.0459	-5	8	262
3.0492	-11	9	283
3.0525	-11	14	292
3.0558	-6	10	282
3.0591	-11	-7	282
3.0624	-27	-11	278
3.0657	-22	0	253
3.069	-13	-9	240
3.0723	-19	-8	252
3.0756	-21	-2	255
3.0789	-8	3	250
3.0822	-4	3	265
3.0855	-15	7	285
3.0888	-8	9	278
3.0921	-8	9	288
3.0954	-19	-8	287
3.0987	-28	-6	260
3.102	-16	0	246
3.1053	-14	-4	262
3.1086	-19	-6	256
3.1119	-17	-1	258
3.1152	-7	12	260
3.1185	-3	6	269
3.1218	-12	5	280
3.1251	-13	12	284
3.1284	-8	5	274
3.1317	-20	1	272
3.135	-22	-12	270
3.1383	-21	-14	255
3.1416	-14	-5	239
3.1449	-15	-11	258
3.1482	-20	-7	259
3.1515	-8	3	256
3.1548	1	5	259
3.1581	-10	9	280
3.1614	-18	13	285
3.1647	-8	12	279
3.168	-1	2	282
3.1713	-21	-8	282
3.1746	-31	-3	255
3.1779	-16	-7	245
3.1812	-14	-16	255
3.1845	-14	-12	260
3.1878	-14	1	252
3.1911	-1	9	260
3.1944	-4	7	282
3.1977	-12	15	288
3.201	-13	12	277
3.2043	-2	5	273
3.2076	-19	-6	283
3.2109	-29	-3	269
3.2142	-21	-7	249
3.2175	-12	-15	243
3.2208	-12	-8	254
3.2241	-7	1	255
3.2274	-1	10	256
3.2307	-15	7	279
3.234	-13	14	286
3.2373	0	5	278
3.2406	-2	3	280
3.2439	-22	-9	286
3.2472	-27	-4	269
3.2505	-15	-6	246
3.2538	-10	-9	244
3.2571	-16	-7	256
3.2604	-16	-5	257
3.2637	-4	8	250
3.267	-3	10	262
3.2703	-10	9	281
3.2736	-13	9	284
3.2769	-5	7	270
3.2802	-11	-6	279
3.2835	-25	-9	277
3.2868	-22	2	255
3.2901	-13	-7	245
3.2934	-14	-10	254
3.2967	-17	-6	257
3.3	-13	6	256
3.3033	0	7	262
3.3066	-7	6	285
3.3099	-19	13	286
3.3132	-8	5	279
3.3165	-9	3	282
3.3198	-27	-7	273
3.3231	-25	0	257
3.3264	-17	-10	240
3.3297	-11	-11	247
3.333	-18	-5	252
3.3363	-12	0	257
3.3396	-1	7	259
3.3429	-5	8	274
3.3462	-14	18	282
3.3495	-12	14	276
3.3528	-1	6	278
3.3561	-21	-6	248
3.3594	-15	-11	246
3.3627	-16	-11	256
3.366	-17	-8	256
3.3693	-7	3	257
3.3726	0	7	263
3.3759	-9	16	283
3.3792	-14	13	280
3.3825	-4	6	290
3.3858	-8	-1	290
3.3891	-31	-11	269
3.3924	-21	-1	252
3.3957	-13	-10	246
3.399	-17	-9	256
3.4023	-17	-4	259
3.4056	-3	11	257
3.4089	-5	8	266
3.4122	-11	9	282
3.4155	-13	12	283
3.4188	-4	9	275
3.4221	-10	0	278
3.4254	-26	-10	277
3.4287	-29	-1	259
3.432	-16	-6	246
3.4353	-12	-10	253
3.4386	-18	-5	257
3.4419	-13	2	256
3.4452	-1	5	259
3.4485	-8	7	272
3.4518	-15	12	285
3.4551	-8	10	278
3.4584	-5	2	279
3.4617	-23	-6	280
3.465	-26	-6	271
3.4683	-19	-1	248
3.4716	-12	-2	248
3.4749	-19	-5	254
3.4782	-10	0	256
3.4815	-9	6	256
3.4848	-7	5	274
3.4881	-11	5	285
3.4914	-12	12	282
3.4947	-11	13	272
3.498	-13	-3	278
3.5013	-21	-8	277
3.5046	-24	1	248
3.5079	-15	-1	243
3.5112	-15	-10	252
3.5145	-22	-5	275
3.5178	-11	1	253
3.5211	-2	3	256
3.5244	-10	0	280
3.5277	-12	9	289
3.531	-11	13	279
3.5343	-4	6	277
3.5376	-18	-6	284
3.5409	-24	-4	272
3.5442	-16	-2	247
3.5475	-9	-8	238
3.5508	-15	-13	257
3.5541	-20	-1	257
3.5574	-4	5	258
3.5607	-2	8	268
3.564	-11	10	285
3.5673	-13	15	280
3.5706	-7	13	274
3.5739	-9	-2	283
3.5772	-24	-10	279
3.5805	-25	-5	257
3.5838	-18	-11	239
3.5871	-15	-10	254
3.5904	-19	-9	255
3.5937	-12	6	253
3.597	-6	8	261
3.6003	-8	7	281
3.6036	-10	9	287
3.6069	-8	9	282
3.6102	-9	8	278
3.6135	-22	-9	286
3.6168	-26	-3	260
3.6201	-14	-5	240
3.6234	-14	-5	244
3.6267	-16	-9	260
3.63	-13	0	252
3.6333	-7	12	258
3.6366	-3	9	280
3.6399	-13	9	283
3.6432	-12	15	276
3.6465	-3	3	272
3.6498	-23	-7	281
3.6531	-31	-1	268
3.6564	-18	-2	248
3.6597	-12	-13	255
3.663	-19	-9	257
3.6663	-16	2	255
3.6696	-4	8	253
3.6729	-7	9	275
3.6762	-14	14	286
3.6795	-8	10	275
3.6828	-1	5	276
3.6861	-18	-7	289
3.6894	-29	-2	271
3.6927	-18	-6	244
3.696	-12	-13	243
3.6993	-15	-9	256
3.7026	-21	-3	255
3.7059	-6	9	255
3.7092	-1	12	260
3.7125	-14	16	285
3.7158	-14	16	280
3.7191	-7	7	272
3.7224	-13	-6	280
3.7257	-22	-10	275
3.729	-23	-2	256
3.7323	-14	-9	245
3.7356	-16	-9	256
3.7389	-20	-2	256
3.7422	-8	2	253
